2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.operation.MigrationOperation	hz.gifted_pare.partition-operation.thread-19	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] ReplicaVersions are set after migration. MigrationInfo{uuid=8a6f8126-5732-43ec-bacc-ec3cda0d0975, partitionId=19, source=[2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea, sourceCurrentReplicaIndex=0, sourceNewReplicaIndex=2, destination=[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 - e5bb6599-f65d-49cc-ac6b-d64e24908838, destinationCurrentReplicaIndex=-1, destinationNewReplicaIndex=0, master=[2a02:6b8:c14:348a:0:48e2:4eec:3]:5701, initialPartitionVersion=55, partitionVersionIncrement=2, status=ACTIVE}, namespace=DistributedObjectNamespace{service='hz:impl:mapService', objectName='tpLimitOverrides'}, replicaVersions=[0, 0, 0, 0, 0, 0]	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.operation.MigrationOperation	hz.gifted_pare.partition-operation.thread-14	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] ReplicaVersions are set after migration. MigrationInfo{uuid=66d52f0f-0805-4b80-b5ba-19ff95c0d45d, partitionId=14, source=[2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea, sourceCurrentReplicaIndex=0, sourceNewReplicaIndex=2, destination=[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 - e5bb6599-f65d-49cc-ac6b-d64e24908838, destinationCurrentReplicaIndex=-1, destinationNewReplicaIndex=0, master=[2a02:6b8:c14:348a:0:48e2:4eec:3]:5701, initialPartitionVersion=52, partitionVersionIncrement=2, status=ACTIVE}, namespace=DistributedObjectNamespace{service='hz:impl:mapService', objectName='memberBySerpSet'}, replicaVersions=[0, 0, 0, 0, 0, 0]	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.operation.MigrationOperation	hz.gifted_pare.partition-operation.thread-10	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] ReplicaVersions are set after migration. MigrationInfo{uuid=9c6b2db5-7027-4543-a04c-acbb4bd66370, partitionId=10, source=[2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea, sourceCurrentReplicaIndex=0, sourceNewReplicaIndex=2, destination=[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 - e5bb6599-f65d-49cc-ac6b-d64e24908838, destinationCurrentReplicaIndex=-1, destinationNewReplicaIndex=0, master=[2a02:6b8:c14:348a:0:48e2:4eec:3]:5701, initialPartitionVersion=52, partitionVersionIncrement=2, status=ACTIVE}, namespace=DistributedObjectNamespace{service='hz:impl:mapService', objectName='memberBySerpSet'}, replicaVersions=[0, 0, 0, 0, 0, 0]	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	WARN	com.hazelcast.internal.cluster.impl.ClusterHeartbeatManager	hz.gifted_pare.generic-operation.thread-8	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] Ignoring heartbeat from Member [2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea since it is expired (now: 2022-01-11 12:54:30.852, timestamp: 2022-01-11 12:53:50.206)	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.impl.PartitionReplicaStateChecker	hz.gifted_pare.generic-operation.thread-8	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] Missing replica=2 for partitionId=10	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.impl.PartitionReplicaStateChecker	hz.gifted_pare.generic-operation.thread-13	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] Missing replica=2 for partitionId=10	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.impl.PartitionReplicaStateChecker	hz.gifted_pare.generic-operation.thread-14	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] Missing replica=2 for partitionId=10	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.operation.MigrationOperation	hz.gifted_pare.partition-operation.thread-18	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] ReplicaVersions are set after migration. MigrationInfo{uuid=592276e5-c40e-47bd-b1a3-e638da1111bc, partitionId=18, source=[2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea, sourceCurrentReplicaIndex=0, sourceNewReplicaIndex=2, destination=[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 - e5bb6599-f65d-49cc-ac6b-d64e24908838, destinationCurrentReplicaIndex=-1, destinationNewReplicaIndex=0, master=[2a02:6b8:c14:348a:0:48e2:4eec:3]:5701, initialPartitionVersion=52, partitionVersionIncrement=2, status=ACTIVE}, namespace=DistributedObjectNamespace{service='hz:impl:mapService', objectName='hostByAddress'}, replicaVersions=[0, 0, 0, 0, 0, 0]	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	TRACE	com.hazelcast.internal.partition.operation.MigrationOperation	hz.gifted_pare.partition-operation.thread-12	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] ReplicaVersions are set after migration. MigrationInfo{uuid=ecea769b-629c-4634-ae55-56fc3db7863a, partitionId=12, source=[2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea, sourceCurrentReplicaIndex=0, sourceNewReplicaIndex=2, destination=[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 - e5bb6599-f65d-49cc-ac6b-d64e24908838, destinationCurrentReplicaIndex=-1, destinationNewReplicaIndex=0, master=[2a02:6b8:c14:348a:0:48e2:4eec:3]:5701, initialPartitionVersion=55, partitionVersionIncrement=2, status=ACTIVE}, namespace=DistributedObjectNamespace{service='hz:impl:mapService', objectName='memberBySerpSet'}, replicaVersions=[0, 0, 0, 0, 0, 0]	
2022-01-11 12:54:30	ezual35pm4kbzblp.sas.yp-c.yandex.net	WARN	com.hazelcast.internal.cluster.impl.ClusterHeartbeatManager	hz.gifted_pare.generic-operation.thread-0	[2a02:6b8:c08:d8c:0:48e2:83d:0]:5701 [dev] [4.2.2] Ignoring heartbeat from Member [2a02:6b8:c0c:a527:0:48e2:513d:0]:5701 - a7cdcfa7-09c4-4558-859c-870e68f11aea since it is expired (now: 2022-01-11 12:54:30.853, timestamp: 2022-01-11 12:53:38.169)	
